Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;7-Series;1999;2200000;https://auto.drom.ru/moscow/bmw/7-series/54140810.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;286 л.с., налог;АКПП;задний;;черный;156 000 км;левый;3 поколение, рестайлинг;;;
BMW;5-Series;1999;420000;https://auto.drom.ru/arzamas/bmw/5-series/53482914.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Арзамасе;бензин, 2.0 л;150 л.с., налог;механика;задний;седан;серый;220 000 км;левый;4 поколение;;;
BMW;X5;1999;750000;https://auto.drom.ru/moscow/bmw/x5/54095219.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;286 л.с., налог;АКПП;4WD;;золотистый;300 010 км;левый;1 поколение;;;
BMW;5-Series;1999;360000;https://auto.drom.ru/murino/bmw/5-series/202418994.html;Характеристики совпадают с ПТС;15 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Мурино;бензин, 2.5 л;170 л.с., налог;АКПП;задний;седан;зеленый;270 000 км;левый;4 поколение;523i AT;;
BMW;5-Series;1999;1400000;https://auto.drom.ru/nizhniy-novgorod/bmw/5-series/53779114.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.8 л;193 л.с., налог;АКПП;задний;седан;серебристый;78 000 км;левый;4 поколение;528i AT;;
BMW;5-Series;1999;530000;https://auto.drom.ru/mtsensk/bmw/5-series/54056890.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Есть ограничения;Мценске;бензин, 2.0 л;150 л.с., налог;механика;задний;седан;черный;452 000 км;левый;4 поколение;520i MT;;
BMW;7-Series;1999;600000;https://auto.drom.ru/orehovo-zuevo/bmw/7-series/54015482.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Есть ограничения;Орехово-Зуево;бензин, 3.5 л;238 л.с., налог;АКПП;задний;;серый;300 000 км;левый;3 поколение, рестайлинг;;требуется ремонт или не на ходу;
BMW;3-Series;1999;888000;https://auto.drom.ru/moscow/bmw/3-series/51216383.html;Объем двигателя, мощность двигателя не совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;170 л.с., налог;механика;задний;седан;;283 000 км;левый;4 поколение;323i MT;;
BMW;5-Series;1999;540000;https://auto.drom.ru/ulyanovsk/bmw/5-series/214769876.html;Объем двигателя, мощность двигателя не совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ульяновске;бензин, 2.0 л;150 л.с., налог;АКПП;задний;седан;черный;271 500 км;левый;4 поколение;;;
BMW;5-Series;1999;400000;https://auto.drom.ru/moscow/bmw/5-series/444426193.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;170 л.с., налог;АКПП;задний;седан;серебристый;350 000 км;левый;4 поколение;523i AT;;
BMW;5-Series;1999;740000;https://auto.drom.ru/moscow/bmw/5-series/52376580.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.8 л;193 л.с., налог;АКПП;задний;седан;черный;207 134 км;левый;4 поколение;528i AT;;
BMW;5-Series;1999;600000;https://auto.drom.ru/moscow/bmw/5-series/53695248.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;184 л.с., налог;механика;задний;седан;черный;450 008 км;левый;4 поколение;530d MT;;
BMW;3-Series;1999;725000;https://auto.drom.ru/ramenskoe/bmw/3-series/837673800.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Раменском;бензин, 2.0 л;150 л.с., налог;АКПП;задний;седан;голубой;340 000 км;левый;4 поколение;320i АT;;
BMW;5-Series;1999;355000;https://auto.drom.ru/velikiy-novgorod/bmw/5-series/869611425.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Великом Новгороде;бензин, 2.5 л;170 л.с., налог;механика;задний;седан;серебристый;485 000 км;левый;4 поколение;;;
BMW;7-Series;1999;1200000;https://auto.drom.ru/tula/bmw/7-series/50740726.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Туле;бензин, 4.4 л;286 л.с., налог;АКПП;задний;;серебристый;300 000 км;левый;3 поколение, рестайлинг;;;
BMW;5-Series;1999;250000;https://auto.drom.ru/donetsk/bmw/5-series/53663089.html;;;;;Донецке;дизель, 2.9 л;184 л.с., налог;механика;задний;седан;серебристый;168 000 км;левый;4 поколение;;требуется ремонт или не на ходу;
BMW;5-Series;1999;520000;https://auto.drom.ru/tambov/bmw/5-series/53260197.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Тамбове;бензин, 2.0 л;150 л.с., налог;механика;задний;седан;черный;359 000 км;левый;4 поколение;520i MT;;
BMW;5-Series;1999;550000;https://auto.drom.ru/moscow/bmw/5-series/52361695.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.5 л;143 л.с., налог;механика;задний;седан;серебристый;435 000 км;левый;4 поколение;;;
BMW;5-Series;1999;449000;https://auto.drom.ru/penza/bmw/5-series/864290941.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пензе;бензин, 2.0 л;150 л.с., налог;механика;задний;седан;черный;420 000 км;левый;4 поколение;;;
BMW;5-Series;1999;250000;https://auto.drom.ru/otradnoe/bmw/5-series/703207716.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Есть ограничения;Отрадном;бензин, 2.0 л;150 л.с., налог;механика;задний;седан;зеленый;330 000 км;левый;4 поколение;;;
BMW;7-Series;1999;950000;https://auto.drom.ru/smorgon/bmw/7-series/52020727.html;;;;;Сморгони;бензин, 3.5 л;238 л.с., налог;АКПП;задний;;серый;410 000 км, без пробега по РФ;левый;3 поколение, рестайлинг;;;
BMW;5-Series;1999;580000;https://auto.drom.ru/moscow/bmw/5-series/559081732.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;механика;задний;седан;серебристый;362 000 км;левый;4 поколение;520i MT;;
BMW;5-Series;1999;540000;https://auto.drom.ru/udomlya/bmw/5-series/284035247.html;Год не совпадает с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Удомле;бензин, 2.5 л;170 л.с., налог;АКПП;задний;седан;синий;264 200 км;левый;4 поколение;;;
BMW;5-Series;1999;460000;https://auto.drom.ru/moscow/bmw/5-series/567876227.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.8 л;193 л.с., налог;АКПП;задний;седан;синий;288 800 км;левый;4 поколение;;;
BMW;3-Series;1999;490000;https://auto.drom.ru/podolsk/bmw/3-series/54070240.html;Характеристики совпадают с ПТС;17 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Подольске;бензин, 2.0 л;150 л.с., налог;АКПП;задний;седан;черный;420 000 км;левый;4 поколение;320i АT;;
BMW;3-Series;1999;560000;https://auto.drom.ru/kazan/bmw/3-series/53928976.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;150 л.с., налог;АКПП;задний;седан;серебристый;220 000 км;левый;4 поколение;320i АT;;
BMW;3-Series;1999;470000;https://auto.drom.ru/gukovo/bmw/3-series/734061414.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Гуково;бензин, 1.9 л;118 л.с., налог;АКПП;задний;седан;серебристый;460 000 км;левый;4 поколение;318i АT;;
BMW;3-Series;1999;750000;https://auto.drom.ru/spb/bmw/3-series/53916784.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.5 л;170 л.с., налог;АКПП;задний;седан;красный;380 000 км;левый;4 поколение;323i АT;;
BMW;5-Series;1999;450000;https://auto.drom.ru/voronezh/bmw/5-series/53094394.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 2.5 л;143 л.с., налог;механика;задний;седан;синий;417 000 км;левый;4 поколение;;;
BMW;3-Series;1999;430000;https://auto.drom.ru/moscow/bmw/3-series/299909504.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.9 л;118 л.с., налог;механика;задний;седан;серебристый;340 000 км;левый;4 поколение;318i MT;;
BMW;5-Series;1999;580000;https://auto.drom.ru/voronezh/bmw/5-series/52664828.html;Объем двигателя не совпадает с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.5 л;170 л.с., налог;механика;задний;седан;серебристый;450 000 км;левый;4 поколение;523i MT;;
BMW;3-Series;1999;460000;https://auto.drom.ru/moscow/bmw/3-series/369574798.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;АКПП;задний;седан;черный;459 000 км;левый;4 поколение;320i АT;;
BMW;3-Series;1999;1199999;https://auto.drom.ru/kazan/bmw/3-series/875380851.html;Объем двигателя, мощность двигателя не совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;300 л.с., налог;механика;задний;седан;серебристый;31 000 км;левый;4 поколение;;;
BMW;5-Series;1999;800000;https://auto.drom.ru/spb/bmw/5-series/412421122.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.5 л;170 л.с., налог;АКПП;задний;седан;черный;500 000 км;левый;4 поколение;523i AT;;
BMW;5-Series;1999;450000;https://auto.drom.ru/murom/bmw/5-series/54152879.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Муроме;бензин, 2.5 л;170 л.с., налог;механика;задний;седан;синий;355 000 км;левый;4 поколение;;;
BMW;5-Series;2000;700000;https://auto.drom.ru/pskov/bmw/5-series/197122344.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пскове;бензин, 2.5 л;170 л.с., налог;механика;задний;седан;черный;300 000 км;левый;4 поколение;;;
BMW;3-Series;2000;430000;https://auto.drom.ru/saratov/bmw/3-series/53841880.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;бензин, 1.9 л;118 л.с., налог;механика;задний;седан;серебристый;350 000 км;левый;4 поколение;318i MT;;
BMW;5-Series;2000;710000;https://auto.drom.ru/nizhniy-novgorod/bmw/5-series/716559038.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.8 л;193 л.с., налог;АКПП;задний;седан;серебристый;200 000 км;левый;4 поколение;528i AT;;
BMW;5-Series;2000;380000;https://auto.drom.ru/spb/bmw/5-series/695979109.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;150 л.с., налог;механика;задний;седан;зеленый;300 000 км;левый;4 поколение;520i MT;;
BMW;5-Series;2000;620000;https://auto.drom.ru/moscow/bmw/5-series/155685907.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;170 л.с., налог;АКПП;задний;седан;синий;202 000 км;левый;4 поколение;523i AT;;
BMW;5-Series;2000;1000000;https://auto.drom.ru/spb/bmw/5-series/570117640.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.8 л;193 л.с., налог;АКПП;задний;седан;синий;118 000 км;левый;4 поколение;528i AT;;
BMW;5-Series;2000;720000;https://auto.drom.ru/volgograd/bmw/5-series/54081948.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 2.5 л;170 л.с., налог;АКПП;задний;седан;синий;420 000 км;левый;4 поколение;523i AT;;
BMW;X5;2000;950000;https://auto.drom.ru/balashiha/bmw/x5/53407258.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;бензин, 4.4 л;286 л.с., налог;АКПП;4WD;;черный;239 695 км;левый;1 поколение;;;
BMW;3-Series;2000;270000;https://auto.drom.ru/sovetsk-kirovsk/bmw/3-series/52969264.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Есть ограничения;Советске;бензин, 1.9 л;105 л.с., налог;механика;задний;седан;зеленый;368 000 км;левый;4 поколение;316i MT;документы с проблемами, запрет;
BMW;X5;2000;800000;https://auto.drom.ru/moscow/bmw/x5/54063816.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;300 000 км;левый;1 поколение;3.0i AT xDrive;;
BMW;3-Series;2000;475913;https://auto.drom.ru/minsk/bmw/3-series/789788545.html;;;;;Минске;бензин, 1.9 л;118 л.с., налог;механика;задний;седан;зеленый;473 000 км;левый;4 поколение;318i MT;;
BMW;3-Series;2000;700000;https://auto.drom.ru/moscow/bmw/3-series/52489185.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;АКПП;задний;купе;серебристый;295 136 км;левый;4 поколение;320Ci АT;;
BMW;3-Series;2000;900000;https://auto.drom.ru/moscow/bmw/3-series/182202973.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;170 л.с., налог;механика;задний;купе;синий;470 000 км;левый;4 поколение;323Ci MT;;
BMW;7-Series;2000;600000;https://auto.drom.ru/moscow/bmw/7-series/777354618.html;Объем двигателя, мощность двигателя не совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.4 л;326 л.с., налог;АКПП;задний;;черный;50 000 км;левый;3 поколение, рестайлинг;750i AT;;
BMW;7-Series;2000;820000;https://auto.drom.ru/himki/bmw/7-series/326018462.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 2.9 л;184 л.с., налог;АКПП;задний;;серый;216 000 км;левый;3 поколение, рестайлинг;730d AT;;
BMW;5-Series;2000;604178;https://auto.drom.ru/minsk/bmw/5-series/165771219.html;;;;;Минске;дизель, 2.0 л;136 л.с., налог;механика;задний;универсал;черный;393 000 км;левый;4 поколение, рестайлинг;520d MT;;
BMW;3-Series;2000;570000;https://auto.drom.ru/moscow/bmw/3-series/738451568.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;192 л.с., налог;АКПП;задний;седан;серебристый;313 723 км;левый;4 поколение;325i АT;;
BMW;5-Series;2000;570000;https://auto.drom.ru/smolensk/bmw/5-series/445686377.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;дизель, 2.5 л;163 л.с., налог;АКПП;задний;седан;черный;375 322 км;левый;4 поколение, рестайлинг;;;
BMW;3-Series;2000;600000;https://auto.drom.ru/selyatino/bmw/3-series/186199866.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Селятино;бензин, 2.2 л;170 л.с., налог;механика;задний;купе;черный;353 000 км;левый;4 поколение;320Ci MT;;
BMW;3-Series;2000;1300000;https://auto.drom.ru/togliatti/bmw/3-series/258305566.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 2.8 л;193 л.с., налог;АКПП;задний;купе;красный;287 000 км;левый;4 поколение;;;
BMW;3-Series;2000;590000;https://auto.drom.ru/kirov/bmw/3-series/53987893.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Кирове;дизель, 2.0 л;136 л.с., налог;АКПП;задний;седан;серый;999 999 км;левый;4 поколение;320d АT;требуется ремонт или не на ходу;
BMW;5-Series;2000;650000;https://auto.drom.ru/spb/bmw/5-series/53673367.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Есть ограничения;Санкт-Петербурге;дизель, 2.9 л;193 л.с., налог;механика;задний;седан;серебристый;411 000 км;левый;4 поколение, рестайлинг;530d MT;;
BMW;3-Series;2000;650000;https://auto.drom.ru/moscow/bmw/3-series/53672954.html;Год не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.8 л;193 л.с., налог;АКПП;задний;купе;серебристый;320 000 км;левый;4 поколение;328Ci АT;;
BMW;7-Series;2000;1400000;https://auto.drom.ru/moscow/bmw/7-series/53276611.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;238 л.с., налог;АКПП;задний;;черный;250 000 км;левый;3 поколение, рестайлинг;735i AT;;
BMW;3-Series;2000;430000;https://auto.drom.ru/voronezh/bmw/3-series/106538447.html;;;;;Воронеже;бензин, 2.0 л;150 л.с., налог;механика;задний;седан;;;левый;4 поколение;320i MT;;
BMW;7-Series;2000;670000;https://auto.drom.ru/mogilev/bmw/7-series/53969485.html;;;;;Могилёве;дизель, 2.9 л;184 л.с., налог;АКПП;задний;;черный;379 000 км;левый;3 поколение, рестайлинг;730d AT;;
BMW;5-Series;2000;700000;https://auto.drom.ru/penza/bmw/5-series/53900389.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пензе;бензин, 4.4 л;286 л.с., налог;АКПП;задний;седан;черный;456 000 км;левый;4 поколение;540i AT;;
BMW;X5;2000;888000;https://auto.drom.ru/alexandrov/bmw/x5/421844403.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Александрове;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серебристый;400 000 км;левый;1 поколение;3.0i AT xDrive;;
BMW;3-Series;2000;520000;https://auto.drom.ru/bryansk/bmw/3-series/53962788.html;;;;;Брянске;бензин, 2.0 л;150 л.с., налог;АКПП;задний;седан;синий;220 000 км;левый;4 поколение;320i АT;документы с проблемами или отсутствуют;
BMW;5-Series;2000;900000;https://auto.drom.ru/moscow/bmw/5-series/53611343.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;170 л.с., налог;АКПП;задний;седан;серый;175 000 км;левый;4 поколение;523i AT;;
BMW;X5;2000;1250000;https://auto.drom.ru/moscow/bmw/x5/53592543.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;184 л.с., налог;автомат;4WD;;серебристый;390 000 км;левый;1 поколение;;;
